KEY	INTPTLAT10	INTPTLON10
5352	39.8165868	-89.5602329
5353	39.8044256	-89.6989504
5354	39.809846	-89.7063806
5355	39.7653056	-89.6228788
5356	39.7502683	-89.647553
5357	39.7926362	-89.702192
5358	39.8520891	-89.574827
5359	39.817019	-89.6587791
5360	39.8031699	-89.6224574
5361	39.8917215	-89.7098758
5362	39.827676	-89.6039068
5363	39.7500088	-89.6255903
5364	39.7656091	-89.6111335
5365	39.7790743	-89.682434
5366	39.7815923	-89.6756648
5367	39.754015	-89.6714299
5368	39.8064629	-89.6144044
5369	39.7808685	-89.6626902
5370	39.7911145	-89.668075
5371	39.7574363	-89.6956913
5372	39.8118815	-89.6482625
5373	39.8162288	-89.650812
5374	39.7989663	-89.6944464
5375	39.8060274	-89.3654729
5376	39.836467	-89.6239734
5377	39.7917322	-89.6253058
5378	39.7504497	-89.7035723
5379	39.8260188	-89.6324812
5380	39.6750512	-89.7086131
5381	39.8266416	-89.6492688
5382	39.7959866	-89.605078
5383	39.7997109	-89.6576954
5384	39.8085849	-89.6924492
5385	39.8110686	-89.5995875
5386	39.8114355	-89.6434524
5387	39.7999235	-89.6470438
5388	39.7740187	-89.6723556
5389	39.7915414	-89.6553601
5390	39.7543806	-89.6152359
5391	39.7692589	-89.5915539
5392	39.8047281	-89.6378094
5393	39.7687893	-89.6445803
5394	39.8105307	-89.6380367
5395	39.8228992	-89.5984803
5396	39.8577167	-89.6249024
5397	39.7854677	-89.6668081
5398	39.7904776	-89.6799154
5399	39.7912447	-89.6971999
5400	39.7101396	-89.6391529
5401	39.7546649	-89.697776
5402	39.7083661	-89.592703
5403	39.687539	-89.7242639
5404	39.8388704	-89.6403796
5405	39.8236709	-89.6258008
5406	39.79401	-89.7134724
5407	39.8192499	-89.630723
5408	39.7677818	-89.6821392
5409	39.8776711	-89.5502832
5410	39.7793885	-89.6941807
5411	39.77718	-89.6625377
5412	39.7916374	-89.6609162
5413	39.7995767	-89.636148
5414	39.7899795	-89.613392
5415	39.7918458	-89.6319738
5416	39.7827551	-89.6306956
5417	39.7861458	-89.6216018
5418	39.8551742	-89.2380853
5419	39.8046219	-89.6808567
5420	39.5924581	-89.7518265
5421	39.7975638	-89.6662806
5422	39.6310132	-89.6993246
5423	39.8892457	-89.6264679
5424	39.8110064	-89.6730069
5425	39.827465	-89.6407466
5426	39.729461	-89.6163234
5427	39.8226747	-89.6811658
5428	39.7977623	-89.6835077
5429	39.781009	-89.6702455
5430	39.7978077	-89.6764543
5431	39.7978459	-89.6705454
5432	39.7855478	-89.6382431
5433	39.7810037	-89.6554254
5434	39.7811106	-89.6485812
5435	39.7968558	-89.6222984
5436	39.7915348	-89.6471712
5437	39.8154696	-89.6098923
5438	39.8492068	-89.5328164
5439	39.7819754	-89.7023729
5440	39.8383047	-89.6065862
5441	39.6875326	-89.6424873
5442	39.7310807	-89.7351389
5443	39.7598808	-89.7273309
5444	39.7935782	-89.9066752
5445	39.6592434	-89.6738704
5446	39.7778594	-89.4973941
5447	39.8083414	-89.6575235
5448	39.7700922	-89.6355922
5449	39.8843321	-89.6425303
5450	39.772974	-89.6440361
5451	39.8407851	-89.6765914
5452	39.7917135	-89.6910204
5453	39.7811472	-89.6389636
5454	39.7692775	-89.6621776
5455	39.8033792	-89.6669932
5456	39.7849122	-89.6575685
5457	39.7735257	-89.6625651
5458	39.8254953	-89.619197
5459	39.7698564	-89.6505022
5460	39.7584963	-89.6830345
5461	39.5922612	-89.7436829
5462	39.8716793	-89.8986983
5463	39.7742746	-89.6270967
5464	39.7560455	-89.6230962
5465	39.7940616	-89.7358768
5466	39.8116623	-89.7979326
5467	39.7269456	-89.6643001
5468	39.7787222	-89.5539944
5469	39.8869019	-89.5865062
5470	39.6604137	-89.61223
5471	39.7393377	-89.5892602
5472	39.8552442	-89.5474107
5473	39.8123404	-89.7368797
5474	39.6907641	-89.6585248
5475	39.871116	-89.5067257
5476	39.7688962	-89.6960471
5477	39.8128328	-89.628633
5478	39.8121321	-89.6822774
5479	39.854885	-89.2777002
5480	39.7612754	-89.6977855
5481	39.7755458	-89.655412
5482	39.815317	-89.619201
5483	39.7981148	-89.7032897
5484	39.8224379	-89.6381496
5485	39.7793831	-89.6122952
5486	39.7626172	-89.6517736
5487	39.9266541	-89.6315284
5488	39.924225	-89.5105004
5489	39.7769702	-89.6402119
5490	39.5779607	-89.5620366
5491	39.7619764	-89.6386418
5492	39.8530081	-89.6046819
5493	39.7046196	-89.6986333
5494	39.695247	-89.8382983
5495	39.7448236	-89.5540047
5496	39.7246583	-89.7881663
5497	39.7677481	-89.6729115
5498	39.7064722	-89.4943534
5499	39.7745232	-89.7111606
5500	39.7335637	-89.4678721
5501	39.8891792	-89.4107358
5502	39.6643922	-89.7733638
5503	39.5962346	-89.6531139
5504	39.6578667	-89.6987845
5505	39.6865625	-89.6819656
5506	39.6254549	-89.5644129
5507	39.5746132	-89.7861421
5508	39.5446799	-89.7325089
5509	39.5516809	-89.6224994
5510	39.5920758	-89.7344486
5511	39.5813013	-89.5972173
5512	39.8251809	-89.6555872
5513	39.8292154	-89.625474
5514	39.8060279	-89.4272434
5515	39.8268627	-89.6141927
5516	39.8065489	-89.6083493
5517	39.7356563	-89.641295
5518	39.8083106	-89.6323596
5519	39.759868	-89.7737765
5520	39.7622367	-89.681278
5521	39.791963	-89.6389507
5522	39.711506	-89.5546396
5523	39.6199774	-89.8907465
5524	39.7195203	-89.9014277
5525	39.8311833	-89.4987746
5526	39.662901	-89.5235777
5527	39.8749071	-89.7742519
5528	39.7787245	-89.7249798
5529	39.8178458	-89.6939227
5530	39.8304663	-89.7013142
5531	39.8250546	-89.6677238
5532	41.7170069	-87.7080455
5533	41.7224835	-87.7079913
5534	41.7324382	-87.7262981
5535	41.7334215	-87.7318012
5536	41.7322601	-87.7377004
5537	41.8304087	-87.908668
5538	41.8218614	-87.8795812
5539	41.812194	-87.8062076
5540	41.8158567	-87.8129664
5541	41.7813361	-87.9124782
5542	41.7664763	-87.9115427
5543	41.6772853	-87.7557003
5544	41.6069743	-87.6910668
5545	41.6259457	-87.5763621
5546	41.6316521	-87.5737071
5547	41.635272	-87.5908757
5548	41.5675466	-87.5370866
5549	41.5683644	-87.5454155
5550	41.5681403	-87.5517619
5551	41.5413533	-87.5654096
5552	41.5625717	-87.553939
5553	41.6750525	-87.7283526
5554	41.6094613	-87.5936172
5555	41.4770309	-87.5652385
5556	41.5971906	-87.6024782
5557	41.5923948	-87.6836855
5558	41.6937003	-87.838557
5559	41.570797	-87.5714131
5560	41.5879399	-87.5937456
5561	41.5031594	-87.6850215
5562	41.6938357	-87.8044832
5563	41.6499383	-87.6720354
5564	41.5030812	-87.7043348
5565	41.4922388	-87.7084969
5566	41.7421376	-87.8638533
5567	41.5821881	-87.5971676
5568	41.8859583	-87.840176
5569	41.878868	-87.8413284
5570	41.8680617	-87.8360049
5571	41.7341207	-87.6545049
5572	41.8679912	-87.8409101
5573	41.8524346	-87.786656
5574	41.8523172	-87.7927934
5575	41.8544446	-87.7799669
5576	41.8550542	-87.7929253
5577	41.8544093	-87.7824239
5578	41.7293674	-87.7347341
5579	41.7314876	-87.7462323
5580	41.7263194	-87.7460479
5581	41.720887	-87.7451034
5582	41.8182045	-87.8179219
5583	41.8185073	-87.8242632
5584	41.8096885	-87.8184105
5585	41.8084418	-87.8272718
5586	41.7716113	-87.9013223
5587	41.7955915	-87.8622555
5588	41.7881158	-87.8639743
5589	41.7952657	-87.8691573
5590	41.6089284	-87.7302813
5591	41.6253342	-87.7218787
5592	41.6145455	-87.7323601
5593	41.5924345	-87.5361772
5594	41.7140272	-87.6942394
5595	41.6305161	-87.5809616
5596	41.5593209	-87.5544524
5597	41.5958081	-87.609621
5598	41.5960287	-87.6286325
5599	41.6530519	-87.7855513
5600	41.6060309	-87.7625343
5601	41.6577908	-87.8917273
5602	41.5926995	-87.7135904
5603	41.7456425	-87.8139873
5604	41.7243218	-87.8236235
5605	41.6267562	-87.671523
5606	41.6429989	-87.673795
5607	41.4864856	-87.6982608
5608	41.5822515	-87.5710255
5609	41.5683155	-87.649693
5610	41.6271322	-87.8409183
5611	41.6196719	-87.8478649
5612	41.6341336	-87.6872867
5613	41.6783682	-87.7092345
5614	41.6090497	-87.6413344
5615	41.857763	-87.8395543
5616	41.8532276	-87.8477233
5617	41.8604714	-87.8504355
5618	41.8640886	-87.8554927
5619	41.8570116	-87.7899217
5620	41.8489447	-87.7810402
5621	41.892201	-87.8593866
5622	41.8479675	-87.7853069
5623	41.8464599	-87.7882046
5624	41.7239031	-87.7273882
5625	41.730674	-87.756276
5626	41.732205	-87.7729833
5627	41.6648757	-87.6542936
5628	41.6686662	-87.6535287
5629	41.8152595	-87.8321021
5630	41.8093516	-87.8370397
5631	41.8175844	-87.8428143
5632	41.8113701	-87.8431486
5633	41.7961893	-87.8823091
5634	41.7827248	-87.8642152
5635	41.7833422	-87.8735001
5636	41.5936078	-87.744408
5637	41.684687	-87.7484085
5638	41.6808512	-87.7844529
5639	41.6270248	-87.5904573
5640	41.6284755	-87.5856523
5641	41.5441728	-87.6576213
5642	41.6098827	-87.6694271
5643	41.601398	-87.6507903
5644	41.6300656	-87.5930744
5645	41.5916774	-87.6601133
5646	41.5930696	-87.6547232
5647	41.6213142	-87.7587731
5648	41.5884145	-87.6432938
5649	41.6037571	-87.6324091
5650	41.6065199	-87.6249871
5651	41.6389607	-87.5930136
5652	41.569406	-87.6601943
5653	41.5755461	-87.6457746
5654	41.6143207	-87.6100016
5655	41.6133632	-87.7783445
5656	41.4999164	-87.7307018
5657	41.6363475	-87.626075
5658	41.5971581	-87.696062
5659	41.679452	-87.7138661
5660	41.6806159	-87.7177288
5661	41.6931305	-87.7167589
5662	41.8571392	-87.858282
5663	41.8479087	-87.8469862
5664	41.8526213	-87.8702955
5665	41.8596917	-87.7936698
5666	41.8443469	-87.7809147
5667	41.8870082	-87.8883923
5668	41.8397786	-87.7807951
5669	41.8341454	-87.7817356
5670	41.6576351	-87.8003766
5671	41.6646759	-87.8015529
5672	41.6718819	-87.8012722
5673	41.6836399	-87.7927321
5674	41.7079997	-87.716524
5675	41.6935858	-87.6842853
5676	41.5244559	-87.6427972
5677	41.5078773	-87.6385191
5678	41.7856539	-87.8829933
5679	41.7766265	-87.8831719
5680	41.7948245	-87.8086272
5681	41.5913444	-87.7290538
5682	41.5834256	-87.7796901
5683	41.601297	-87.7518174
5684	41.5032838	-87.6653294
5685	41.6307424	-87.7439635
5686	41.6180162	-87.6398497
5687	41.668323	-87.7648708
5688	41.7065731	-87.8306922
5689	41.8136429	-87.7894113
5690	41.6174999	-87.625995
5691	41.6986347	-87.7911844
5692	41.7162804	-87.7700035
5693	41.5515758	-87.658897
5694	41.536222	-87.7043443
5695	41.6314496	-87.6355352
5696	41.6343595	-87.6390431
5697	41.4760643	-87.7013945
5698	41.564186	-87.6711569
5699	41.4778713	-87.6792547
5700	41.4765776	-87.6918879
5701	41.6730152	-87.809092
5702	41.6418167	-87.619617
5703	41.6687851	-87.7290482
5704	41.6875621	-87.723817
5705	41.6932488	-87.7100812
5706	41.6967773	-87.7169074
5707	41.8505519	-87.8752995
5708	41.8690363	-87.8728853
5709	41.8643932	-87.8722966
5710	41.8599457	-87.8730667
5711	41.8395103	-87.7866509
5712	41.8675157	-87.8458007
5713	41.8414513	-87.7906345
5714	41.8391278	-87.7955183
5715	41.8348942	-87.7954383
5716	41.699927	-87.781923
5717	41.6936515	-87.790961
5718	41.6954645	-87.5334724
5719	41.7047285	-87.5295422
5720	41.6596869	-87.6422209
5721	41.6481128	-87.532624
5722	41.6673734	-87.542755
5723	41.4733873	-87.6419718
5724	41.630978	-87.7216042
5725	41.6395428	-87.7500354
5726	41.7917194	-87.8070947
5727	41.7885602	-87.8057939
5728	41.7770188	-87.8056635
5729	41.8185481	-87.7974317
5730	41.7504342	-87.7723919
5731	41.6188761	-87.74137
5732	41.6215901	-87.7519759
5733	41.6137806	-87.7495014
5734	41.6260064	-87.6520939
5735	41.6633878	-87.5554523
5736	41.5741485	-87.6193001
5737	41.6030849	-87.6692116
5738	41.6042876	-87.5901584
5739	41.5743974	-87.6895339
5740	41.5816621	-87.6838642
5741	41.5823422	-87.663401
5742	41.6928647	-87.7670633
5743	41.716988	-87.7763217
5744	41.6216228	-87.7322528
5745	41.5530208	-87.6470596
5746	41.6362154	-87.631991
5747	41.6316679	-87.6051721
5748	41.6492123	-87.5433848
5749	41.4814716	-87.6721671
5750	41.7054708	-87.5334702
5751	41.7714394	-87.8234876
5752	41.6369535	-87.8319109
5753	41.6847194	-87.8031935
5754	41.6062617	-87.7766884
5755	41.6608416	-87.7313822
5756	41.6595261	-87.7159017
5757	41.6911319	-87.6986149
5758	41.8741918	-87.8965359
5759	41.8621898	-87.8785186
5760	41.883066	-87.9058446
5761	41.8786133	-87.9089284
5762	41.8313802	-87.7891944
5763	41.8415415	-87.7985886
5764	41.7226812	-87.6979884
5765	41.7294801	-87.7250896
5766	41.7252952	-87.755003
5767	41.7028168	-87.6032808
5768	41.6969022	-87.7102036
5769	41.6952503	-87.6684473
5770	41.6972351	-87.6844064
5771	41.696502	-87.6638875
5772	41.6289793	-87.7030491
5773	41.6578827	-87.6834146
5774	41.6607428	-87.6681837
5775	41.664589	-87.6617776
5776	41.6524374	-87.6674283
5777	41.8055931	-87.7578041
5778	41.7501879	-87.7851671
5779	41.7503229	-87.7784635
5780	41.7561828	-87.7510057
5781	41.8140357	-87.7972509
5782	41.6888631	-87.7747081
5783	41.5679802	-87.727089
5784	41.6055709	-87.6089294
5785	41.6149822	-87.6789594
5786	41.5918836	-87.6692079
5787	41.5780795	-87.7269877
5788	41.5617933	-87.7031875
5789	41.6170121	-87.7126319
5790	41.6269939	-87.5681892
5791	41.6029822	-87.5712608
5792	41.5610063	-87.5749761
5793	41.535079	-87.6675001
5794	41.5426864	-87.6779177
5795	41.7149495	-87.7236107
5796	41.5855691	-87.7844916
5797	41.6904984	-87.6943777
5798	41.6953583	-87.6892477
5799	41.6886706	-87.6854401
5800	41.5212118	-87.7567308
5801	41.4801556	-87.574292
5802	41.5107829	-87.585033
5803	41.7007313	-87.698833
5804	41.700472	-87.7158085
5805	41.7185683	-87.7249448
5806	41.6672339	-87.6828223
5807	41.6642627	-87.6879301
5808	41.8673445	-87.9103268
5809	41.8274671	-87.785166
5810	41.8248453	-87.7894407
5811	41.823091	-87.7990893
5812	41.7242945	-87.7661463
5813	41.7315807	-87.7642188
5814	41.7284055	-87.7676983
5815	41.7279698	-87.7773589
5816	41.6898309	-87.6118556
5817	41.6871079	-87.6253422
5818	41.6862557	-87.6531369
5819	41.6864745	-87.7043035
5820	41.6971612	-87.6761133
5821	41.6531258	-87.5444898
5822	41.7137165	-87.5787423
5823	41.6668143	-87.646429
5824	41.6583152	-87.6516677
5825	41.6681502	-87.6587878
5826	41.6609522	-87.6603188
5827	41.7511902	-87.7479068
5828	41.75068	-87.7566864
5829	41.7440206	-87.790578
5830	41.7450792	-87.7566917
5831	41.7462674	-87.746616
5832	41.5631062	-87.7396672
5833	41.6700717	-87.7841115
5834	41.6184851	-87.6468478
5835	41.6175365	-87.6530666
5836	41.6140829	-87.660312
5837	41.6264849	-87.6449034
5838	41.5046926	-87.6278102
5839	41.4962375	-87.6232025
5840	41.7460014	-87.7660183
5841	41.7467249	-87.7749146
5842	41.6051503	-87.5529179
5843	41.6198407	-87.5634345
5844	41.5993022	-87.5711355
5845	41.597459	-87.54566
5846	41.6505617	-87.6360769
5847	41.6128884	-87.6295575
5848	41.5450824	-87.7173077
5849	41.5553661	-87.6594893
5850	41.6190641	-87.6029384
5851	41.5113874	-87.7733804
5852	41.6606244	-87.7928961
5853	41.6706946	-87.7928363
5854	41.7047701	-87.782456
5855	41.5359275	-87.5370939
5856	41.5036608	-87.5509603
5857	41.6808926	-87.6826537
5858	41.6864513	-87.8317728
5859	41.6365687	-87.7044774
5860	41.7349672	-87.868536
5861	41.6559406	-87.6696482
5862	41.8672327	-87.8935237
5863	41.8588	-87.8905379
5864	41.8491636	-87.7663147
5865	41.7006777	-87.5327137
5866	41.681413	-87.6444628
5867	41.6813397	-87.6493352
5868	41.6812846	-87.6542062
5869	41.7046557	-87.6987292
5870	41.7191854	-87.6783753
5871	41.6693903	-87.6768774
5872	41.6788812	-87.6274861
5873	41.712991	-87.5933876
5874	41.6316425	-87.7529621
5875	41.7366678	-87.8044178
5876	41.729209	-87.8328682
5877	41.7220446	-87.8340398
5878	41.7410075	-87.7467692
5879	41.7362766	-87.7457901
5880	41.6715227	-88.0176894
5881	41.7529526	-87.9008249
5882	41.6259007	-87.5627268
5883	41.7036112	-87.7497593
5884	41.6962808	-87.7521799
5885	41.6265619	-87.6377469
5886	41.609018	-87.6486371
5887	41.6090085	-87.6535116
5888	41.6090011	-87.6595786
5889	41.5686982	-87.7054035
5890	41.6545721	-87.6010408
5891	41.546893	-87.6701505
5892	41.6757819	-87.6201699
5893	41.6406181	-87.5732236
5894	41.6163493	-87.5917416
5895	41.7297349	-87.8234968
5896	41.4866469	-87.6470419
5897	41.5973715	-87.6143999
5898	41.5156022	-87.6835251
5899	41.6512546	-87.8100145
5900	41.6578871	-87.8235893
5901	41.6935602	-87.6766922
5902	41.7436073	-87.7964946
5903	41.7115022	-87.8079611
5904	41.7363221	-87.7943642
5905	41.6966389	-87.6982795
5906	41.661999	-87.6834522
5907	41.6612048	-88.0061817
5908	41.8454914	-87.7656044
5909	41.8432986	-87.7696372
5910	41.8454463	-87.77116
5911	41.849417	-87.7760448
5912	41.8414526	-87.7757723
5913	41.8492361	-87.7614004
5914	41.7099686	-87.6891562
5915	41.7100148	-87.6842114
5916	41.6901259	-87.704431
5917	41.7521524	-87.6653028
5918	41.752006	-87.6765268
5919	41.7000012	-87.5990152
5920	41.6895681	-87.6035306
5921	41.6825553	-87.6252033
5922	41.7518678	-87.8045848
5923	41.6415837	-87.623793
5924	41.8173887	-87.8494429
5925	41.817412	-87.8567173
5926	41.8132625	-87.8506398
5927	41.6722116	-87.6730705
5928	41.7098198	-87.6972132
5929	41.7166609	-87.68606
5930	41.7183465	-87.702617
5931	41.5609281	-87.7200696
5932	41.6763925	-87.6334344
5933	41.7125413	-87.7382528
5934	41.7057907	-87.7257428
5935	41.7053759	-87.7333157
5936	41.6007079	-87.6631781
5937	41.6210476	-87.6644798
5938	41.6159494	-87.6690772
5939	41.4864933	-87.6300871
5940	41.5496843	-87.7612364
5941	41.8081317	-87.8468266
5942	41.6373135	-87.5610109
5943	41.6043862	-87.5275433
5944	41.6170946	-87.5957875
5945	41.6683726	-87.6188531
5946	41.5009174	-87.6928368
5947	41.6111747	-87.586156
5948	41.5096326	-87.6482649
5949	41.504232	-87.6478543
5950	41.4816345	-87.6589586
5951	41.6598395	-87.8106593
5952	41.7030725	-87.6919112
5953	41.6891402	-87.7929722
5954	41.6958097	-87.7954704
5955	41.628964	-87.7325275
5956	41.5133195	-87.527358
5957	41.5382263	-87.5528468
5958	41.518071	-87.5337325
5959	41.764338	-87.8053645
5960	41.7601112	-87.814646
5961	41.670253	-87.6657708
5962	41.8460142	-87.7613131
5963	41.8406583	-87.7635307
5964	41.8817275	-87.861493
5965	41.8765737	-87.865764
5966	41.6899006	-87.6532511
5967	41.6947274	-87.6538354
5968	41.6740265	-87.6568842
5969	41.6740503	-87.647158
5970	41.681219	-87.6590542
5971	41.6854103	-87.68925
5972	41.6883471	-87.676834
5973	41.6407805	-87.826078
5974	41.81212	-87.8556909
5975	41.8077118	-87.8562562
5976	41.8176494	-87.8695012
5977	41.8138482	-87.8740155
5978	41.7422717	-87.9004473
5979	41.7524287	-87.8748437
5980	41.7116382	-87.7338184
5981	41.6190746	-87.5521521
5982	41.7069305	-87.7922626
5983	41.6193129	-87.557577
5984	41.6172961	-87.5395688
5985	41.6347545	-87.6699862
5986	41.5740997	-87.6686132
5987	41.7838714	-87.8161549
5988	41.8204253	-87.7677424
5989	41.8019385	-87.7576794
5990	41.8090968	-87.7730786
5991	41.7636567	-87.7742492
5992	41.7447411	-87.7837505
5993	41.6421558	-87.628844
5994	41.533926	-87.7422959
5995	41.6271843	-87.6838333
5996	41.4970101	-87.6357918
5997	41.5858793	-87.6104905
5998	41.6316492	-87.6242793
5999	41.6811485	-87.6775754
6000	41.5688539	-87.5578791
6001	41.5901006	-87.8085827
6002	41.63626	-87.6202438
6003	41.5401221	-87.5951228
6004	41.5469421	-87.5434088
6005	41.5611506	-87.5397036
6006	41.6733047	-87.6381514
6007	41.6601884	-87.6765022
6008	41.7213816	-87.8419972
6009	41.7286111	-87.8426481
6010	41.8742849	-87.8706688
6011	41.8408194	-87.7429076
6012	41.8306536	-87.7441657
6013	41.7453084	-87.6556205
6014	41.8370304	-87.7503563
6015	41.755817	-87.6653975
6016	41.7557766	-87.6690425
6017	41.7475775	-87.6670099
6018	41.7476431	-87.6621564
6019	41.7156354	-87.673422
6020	41.8233512	-87.7802804
6021	41.8232811	-87.7851749
6022	41.5839458	-87.770867
6023	41.8511858	-87.8895274
6024	41.8516941	-87.898524
6025	41.8151799	-87.8655211
6026	41.8105685	-87.8618997
6027	41.8106628	-87.8693599
6028	41.8070272	-87.8691874
6029	41.7858289	-87.8061735
6030	41.7665864	-87.8817257
6031	41.7138008	-87.7951543
6032	41.7091045	-87.7452774
6033	41.7089279	-87.7550324
6034	41.6200314	-87.5430414
6035	41.6254444	-87.5430934
6036	41.6216309	-87.5290863
6037	41.6135262	-87.8210062
6038	41.5302701	-87.6488835
6039	41.5598681	-87.6407568
6040	41.7285915	-87.6865658
6041	41.7430688	-87.7747784
6042	41.738176	-87.7762061
6043	41.737413	-87.7846826
6044	41.7397534	-87.7556097
6045	41.6228613	-87.6921634
6046	41.5531703	-87.7066907
6047	41.589873	-87.700572
6048	41.5339155	-87.6557309
6049	41.5443899	-87.6433531
6050	41.6330335	-87.6147649
6051	41.6140864	-87.8100593
6052	41.5986602	-87.8059755
6053	41.5942181	-87.8082071
6054	41.5520153	-87.6198005
6055	41.4969457	-87.6597612
6056	41.4923778	-87.5656777
6057	41.6705156	-87.6202184
6058	41.6549242	-87.6857129
6059	41.6424042	-87.6899821
6060	41.8393025	-87.7503785
6061	41.8426825	-87.7500652
6062	41.8373598	-87.756008
6063	41.8282466	-87.7584091
6064	41.8240838	-87.7936208
6065	41.8466758	-87.8101488
6066	41.8470737	-87.8196992
6067	41.8776281	-87.8113176
6068	41.8623832	-87.8255519
6069	41.8398053	-87.882916
6070	41.8450111	-87.8924354
6071	41.8033005	-87.8667598
6072	41.7997288	-87.8692444
6073	41.8098251	-87.881826
6074	41.805071	-87.8806474
6075	41.7202785	-87.7552492
6076	41.7154258	-87.7448863
6077	41.7194984	-87.7638005
6078	41.7143401	-87.7612327
6079	41.626556	-87.534271
6080	41.6164887	-87.5287226
6081	41.6107789	-87.5275249
6082	41.5934878	-87.5319195
6083	41.7328543	-87.6938411
6084	41.7271924	-87.6945969
6085	41.4957755	-87.5727995
6086	41.5893472	-87.527491
6087	41.7304443	-87.7094327
6088	41.7325461	-87.6997013
6089	41.7259485	-87.7085547
6090	41.6351225	-87.7713367
6091	41.6822033	-87.7325653
6092	41.6488865	-87.8312888
6093	41.6217539	-87.858407
6094	41.5826668	-87.6723683
6095	41.5599495	-87.6631335
6096	41.6170586	-87.7893265
6097	41.5240843	-87.6501398
6098	41.6376065	-87.8466971
6099	41.7241755	-87.813928
6100	41.6134113	-87.799861
6101	41.5478284	-87.6821171
6102	41.5937588	-87.798813
6103	41.7003925	-87.8285076
6104	41.700371	-87.817629
6105	41.7202452	-87.8246071
6106	41.6343843	-87.873462
6107	41.6110817	-87.9030118
6108	41.8775482	-87.8314417
6109	41.8821686	-87.8365547
6110	41.8264172	-87.7583903
6111	41.9024082	-87.8546082
6112	41.9061486	-87.8610204
6113	41.8990327	-87.8605089
6114	41.8948686	-87.8625819
6115	41.8802167	-87.8780885
6116	41.8395147	-87.8586386
6117	41.8398655	-87.8473722
6118	41.8352249	-87.8473241
6119	41.7983787	-87.8762461
6120	41.8172905	-87.8941633
6121	41.813174	-87.8943201
6122	41.8077804	-87.8935151
6123	41.8155689	-87.9030447
6124	41.7152719	-87.7522537
6125	41.7407355	-87.7651488
6126	41.736081	-87.7566885
6127	41.7358644	-87.7688104
6128	41.7088214	-87.7635699
6129	41.693224	-87.7250042
6130	41.697822	-87.7245648
6131	41.6120866	-87.5407834
6132	41.6111373	-87.5643989
6133	41.5535995	-87.6325709
6134	41.5119711	-87.6222156
6135	41.6504757	-87.7526039
6136	41.7176956	-87.6978366
6137	41.7194583	-87.7188383
6138	41.6715547	-87.6871304
6139	41.7097987	-87.7033145
6140	41.5916883	-87.573164
6141	41.5315521	-87.64124
6142	41.6806356	-87.6955561
6143	41.5809541	-87.5300877
6144	41.584006	-87.5517442
6145	41.5201609	-87.7013575
6146	41.6260702	-87.6275665
6147	41.5518383	-87.6866566
6148	41.5224506	-87.7669671
6149	41.7113975	-87.8417044
6150	41.5690143	-87.678721
6151	41.6263646	-87.5540646
6152	41.6349743	-87.5348725
6153	41.7226686	-87.7743198
6154	41.7305194	-87.7859612
6155	41.7225324	-87.7876361
6156	41.7568404	-87.8351233
6157	41.8254068	-87.7669045
6158	41.8290528	-87.7669574
6159	41.8337071	-87.7670225
6160	41.833939	-87.7747854
6161	41.877475	-87.8783987
6162	41.8746629	-87.8772455
6163	41.8722516	-87.8787015
6164	41.890972	-87.8347624
6165	41.8304843	-87.8452968
6166	41.8238206	-87.8436931
6167	41.8321194	-87.8516974
6168	41.8239389	-87.8501487
6169	41.8091347	-87.9017535
6170	41.7991368	-87.8933434
6171	41.793427	-87.8983078
6172	41.7029335	-87.762763
6173	41.7117992	-87.7264269
6174	41.6943536	-87.7333111
6175	41.7058546	-87.7381529
6176	41.6959728	-87.7408819
6177	41.5939117	-87.541289
6178	41.6124898	-87.5347116
6179	41.6098666	-87.5347083
6180	41.473443	-87.6353555
6181	41.5090039	-87.6335585
6182	41.5753484	-87.5509204
6183	41.4734733	-87.6264745
6184	41.6657597	-87.6986891
6185	41.6986817	-87.7626388
6186	41.5815602	-87.5415209
6187	41.537654	-87.6254449
6188	41.5740156	-87.5351585
6189	41.5125642	-87.588488
6190	41.6252709	-87.5998517
6191	41.6290722	-87.6083217
6192	41.6079295	-87.8673729
6193	41.5492559	-87.6984236
6194	41.6369813	-87.5515891
6195	41.7010641	-87.5276079
6196	41.6631813	-87.5359785
6197	41.4725996	-87.6871583
6198	41.7423244	-87.8218379
6199	41.7013282	-87.7868666
6200	41.6935326	-87.7998923
6201	41.715704	-87.7893526
6202	41.7871952	-87.841267
6203	41.8271021	-87.7742782
6204	41.8742401	-87.8562599
6205	41.8233732	-87.7606472
6206	41.8234315	-87.7741666
6207	41.8635336	-87.781451
6208	41.8924465	-87.8418574
6209	41.8458311	-87.8584635
6210	41.8557422	-87.909508
6211	41.853867	-87.8871083
6212	41.8491012	-87.7706088
6213	41.8211724	-87.8532042
6214	41.8237595	-87.8574667
6215	41.8274006	-87.8545067
6216	41.8319638	-87.8578059
6217	41.8143103	-87.910341
6218	41.8027649	-87.9070559
6219	41.7951826	-87.9035353
6220	41.8104317	-87.9154746
6221	41.7001189	-87.7320809
6222	41.6787065	-87.7300839
6223	41.6820917	-87.724284
6224	41.6784561	-87.7228937
6225	41.604968	-87.5358283
6226	41.5972326	-87.590686
6227	41.590608	-87.5883375
6228	41.479216	-87.6330397
6229	41.536602	-87.6444452
6230	41.7116834	-87.7747982
6231	41.709249	-87.7805465
6232	41.717343	-87.7317065
6233	41.7222822	-87.7375382
6234	41.643689	-87.7403839
6235	41.5006879	-87.64759
6236	41.5521462	-87.5314549
6237	41.5459021	-87.5342273
